Frase;Dialecto;Lugar;Verbo
gaur egun jadanik ez de horrelako jantziak erabiltzen;Nafarra;Gaintza;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Gamarte;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Mendebaldekoa;Gamiz-Fika;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Mendebaldekoa;Gamiz-Fika;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Mendebaldekoa;Gamiz-Fika;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Garrüze;True
gaur egun jadanik ez tia horrelako jantziak erabiltzen;Erdialdekoa;Getaria;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Getxo;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Gizaburuaga;True
gaur egun jadanik ez tia horrelako jantziak erabiltzen;Nafarra;Goizueta;True
gaur egun jadanik ez tia horrelako jantziak erabiltzen;Nafarra;Goizueta;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Hazparne;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafar-Lapurtarra;Hendaia;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Erdialdekoa;Hondarribia;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Ibarruri (Muxika);True
gaur egun jadanik ez de horrelako jantziak erabiltzen;Nafarra;Igoa;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Erdialdekoa;Ikaztegieta;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Irisarri;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Itsasu;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Itsasu;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafar-Lapurtarra;Izturitze;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafar-Lapurtarra;Izturitze;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafarra;Jaurrieta;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Jutsi;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Jutsi;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Kortezubi;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Landibarre;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Landibarre;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Larrabetzu;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Larraine;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Larraine;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Larzabale;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Larzabale;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Laukiz;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Erdialdekoa;Legazpi;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Leintz Gatzaga;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Leioa;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Leioa;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafarra;Leitza;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafarra;Leitza;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafarra;Leitza;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Lekaroz;True
gaur egun jadanik ez diras horrelako jantziak erabiltzen;Mendebaldekoa;Lekeitio;True
gaur egun jadanik ez dies horrelako jantziak erabiltzen;Mendebaldekoa;Lemoa;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Lemoiz;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafarra;Luzaide / Valcarlos;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Makea;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Mañaria;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Mendebaldekoa;Mendaro;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Mendebaldekoa;Mendaro;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Mendata;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Montori;True
gaur egun jadanik ez di horrelako jantziak erabiltzen;Nafar-Lapurtarra;Mugerre;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Mungia;True
gaur egun jadanik ez te horrelako jantziak erabiltzen;Nafarra;Oderitz;True
gaur egun jadanik ez te horrelako jantziak erabiltzen;Nafarra;Oderitz;True
gaur egun jadanik ez te horrelako jantziak erabiltzen;Nafarra;Oderitz;True
gaur egun jadanik ez te horrelako jantziak erabiltzen;Nafarra;Oderitz;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Oiartzun;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Oiartzun;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Oiartzun;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Mendebaldekoa;Oñati;True
gaur egun jadanik ez dis horrelako jantziak erabiltzen;Mendebaldekoa;Ondarroa;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Erdialdekoa;Orexa;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Erdialdekoa;Orexa;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Orio;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Orio;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Mendebaldekoa;Orozko;True
gaur egun jadanik ez tire horrelako jantziak erabiltzen;Mendebaldekoa;Otxandio;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Pagola;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Pasaia;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Pasaia;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Santa Grazi;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Santa Grazi;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafar-Lapurtarra;Sara;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafar-Lapurtarra;Senpere;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Sohüta;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Sohüta;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Sohüta;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Sondika;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Sondika;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Suarbe;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Suarbe;True
gaur egun jadanik ez tere horrelako jantziak erabiltzen;Nafarra;Sunbilla;True
gaur egun jadanik ez tia horrelako jantziak erabiltzen;Erdialdekoa;Tolosa;True
gaur egun jadanik ez dira horrelako jantziak erabiltzen;Nafar-Lapurtarra;Uharte Garazi;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafarra;Urdiain;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafarra;Urdiain;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafarra;Urdiain;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Urdiñarbe;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafar-Lapurtarra;Urketa;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Erdialdekoa;Urretxu;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Zuberotarra;Ürrüstoi;True
gaur egun jadanik ez dia horrelako jantziak erabiltzen;Nafar-Lapurtarra;Uztaritze;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Zaratamo;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Zaratamo;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Zeanuri;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Mendebaldekoa;Zeberio;True
gaur egun jadanik ez tie horrelako jantziak erabiltzen;Erdialdekoa;Zegama;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Zilbeti;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Zilbeti;True
gaur egun jadanik ez dire horrelako jantziak erabiltzen;Nafarra;Zilbeti;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Mendebaldekoa;Zornotza;True
gaur egun jadanik ez die horrelako jantziak erabiltzen;Nafarra;Zugarramurdi;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Ahetze;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Aia;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Aldude;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Alkotz;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Altzai;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Altzürükü;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Amezketa;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Andoain;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Aniz;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Aramaio;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Araotz (Oñati);True
seguruago da beti dirua bankuan gordetzea;Nafarra;Arbizu;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Armendaritze;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Arnegi;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Arrangoitze;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Arrasate;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Arrazola (Atxondo);True
seguruago de beti dirua bankuan gordetzea;Mendebaldekoa;Arrieta;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Arrueta;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Asteasu;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Ataun;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Azkaine;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Azkoitia;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Azpeitia;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Baigorri;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Bakio;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Bardoze;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Barkoxe;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Bastida;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Beasain;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Behorlegi;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Beizama;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Bergara;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Bermeo;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Berriz;True
seguruago da bete dirua bankuan gordetzea;Nafarra;Beruete;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Beskoitze;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Bidarrai;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Busturia;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Deba;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Dima;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Domintxaine;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Donamaria;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Donibane Lohizune;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Dorrao / Torrano;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Elantxobe;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Elduain;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Elgoibar;True
seguruago da betik dirua bankuan gordetzea;Mendebaldekoa;Elorrio;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Errezil;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Errigoiti;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Eskiula;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Etxalar;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Etxaleku;True
seguruago da bete dirua bankuan gordetzea;Nafarra;Etxarri (Larraun);True
seguruago da beti dirua bankuan gordetzea;Nafarra;Etxarri (Larraun);True
seguruago da beti dirua bankuan gordetzea;Nafarra;Eugi;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Ezkio-Itsaso;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Ezkurra;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Ezterenzubi;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Gaintza;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Gamarte;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Gamiz-Fika;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Garrüze;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Getaria;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Getxo;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Gizaburuaga;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Goizueta;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Hazparne;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Hendaia;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Hondarribia;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Ibarruri (Muxika);True
seguruago da beti dirua bankuan gordetzea;Nafarra;Igoa;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Ikaztegieta;False
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Irisarri;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Itsasu;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Izturitze;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Jaurrieta;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Jutsi;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Kortezubi;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Landibarre;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Larrabetzu;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Larraine;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Larzabale;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Laukiz;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Legazpi;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Leintz Gatzaga;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Leioa;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Leitza;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Lekaroz;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Lekeitio;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Lemoa;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Lemoiz;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Luzaide / Valcarlos;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Makea;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Mañaria;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Mendaro;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Mendata;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Montori;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Mugerre;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Mungia;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Oderitz;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Oiartzun;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Oñati;True
seguruago de beti dirua bankuan gordetzea;Mendebaldekoa;Ondarroa;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Orexa;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Orio;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Orozko;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Otxandio;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Pagola;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Pasaia;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Santa Grazi;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Sara;True
seguruago da betii dirua bankuan gordetzea;Nafar-Lapurtarra;Senpere;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Sohüta;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Sondika;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Suarbe;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Sunbilla;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Tolosa;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Uharte Garazi;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Urdiain;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Urdiñarbe;True
seguruago da bethi dirua bankuan gordetzea;Nafar-Lapurtarra;Urketa;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Urretxu;True
seguruago da bethi dirua bankuan gordetzea;Zuberotarra;Ürrüstoi;True
seguruago da beti dirua bankuan gordetzea;Nafar-Lapurtarra;Uztaritze;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Zaratamo;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Zeanuri;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Zeberio;True
seguruago da beti dirua bankuan gordetzea;Erdialdekoa;Zegama;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Zilbeti;True
seguruago da biti dirua bankuan gordetzea;Nafarra;Zilbeti;True
seguruago da beti dirua bankuan gordetzea;Mendebaldekoa;Zornotza;True
seguruago da beti dirua bankuan gordetzea;Nafarra;Zugarramurdi;True
gainditu egin dut eta, hala ere, kexuka dabil;Nafar-Lapurtarra;Ahetze;True
gainditu egin dut eta, hala ere, kexuka dabil;Nafar-Lapurtarra;Ahetze;True
gainditu egin det eta, hala ere, kexuka ibiltze al;Erdialdekoa;Aia;True
gainditu egin dut eta, hala ere, kexuka daila;Nafar-Lapurtarra;Aldude;True
gainditu egin dut eta, hala ere, kexuka dabille;Nafarra;Alkotz;True
gainditu egin düt eta, hala ere, kexuka ebilten da;Zuberotarra;Altzai;True
gainditu egin düt eta, hala ere, kexuka ebilten da;Zuberotarra;Altzürükü;True
gainditu egin düt eta, hala ere, kexuka ebilten da;Zuberotarra;Altzürükü;True
gainditu egin det eta, hala ere, kexuka dabill;Erdialdekoa;Amezketa;True
gainditu egin det eta, hala ere, kexuka dabill;Erdialdekoa;Andoain;True
gainditu egin dut eta, hala ere, kexuka dabille;Nafarra;Aniz;True
gainditu egin dot eta, hala ere, kexuka ibiltten da;Mendebaldekoa;Aramaio;True
gainditu egin dot eta, hala ere, kexuka ibilten da;Mendebaldekoa;Araotz (Oñati);True
gainditu egin dot eta, hala ere, kexuka ibilten da;Mendebaldekoa;Araotz (Oñati);True
gainditu egin dut eta, hala ere, kexuka daabilll;Nafarra;Arbizu;True
gainditu egin dut eta, hala ere, kexuka daabilll;Nafarra;Arbizu;True
gainditu egin dut eta, hala ere, kexuka daabilll;Nafarra;Arbizu;True
gainditu egin dut eta, hala ere, kexuka badaila;Nafar-Lapurtarra;Armendaritze;True
gainditu egin dut eta, hala ere, kexuka badaila;Nafar-Lapurtarra;Armendaritze;True
gainditu egin dut eta, hala ere, kexuka dailaa;Nafar-Lapurtarra;Arnegi;True
gainditu egin dut eta, hala ere, kexuka dailaa;Nafar-Lapurtarra;Arnegi;True
gainditu egin dut eta, hala ere, kexuka kurritzen du;Nafar-Lapurtarra;Arrangoitze;True
gainditu egin dut eta, hala ere, kexuka kurritzen du;Nafar-Lapurtarra;Arrangoitze;True
gainditu egin dot eta, hala ere, kexuka dabil;Mendebaldekoa;Arrasate;True
gainditu egin dot eta, hala ere, kexuka dabil;Mendebaldekoa;Arrazola (Atxondo);True
gainditu egin dot eta, hala ere, kexuka dabill;Mendebaldekoa;Arrieta;True
gainditu egin düt eta, hala ere, kexuka badailak;Nafar-Lapurtarra;Arrueta;True
gainditu egin det eta, hala ere, kexuka dabill;Erdialdekoa;Asteasu;True
gainditu egin det eta, hala ere, kexuka dabill;Erdialdekoa;Ataun;True
gainditu egin det eta, hala ere, kexuka dabill;Erdialdekoa;Ataun;True
gainditu egin dut eta, hala ere, kexuka ibiltzen dala;Nafar-Lapurtarra;Azkaine;True
