;Index;Tema;Pregunta;Lugar;Lema;Respuesta;Respuesta(Fon);Provincia;Dialectos;PalabraBase
191826;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Ondarroa;gizonak;gisónak;;Bizkaia;Mendebaldekoa;
191827;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Orexa;gizonak;gízonák;;Gipuzkoa;Erdialdekoa;
191828;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Orio;ollarrak;óllarrak;;Gipuzkoa;Erdialdekoa;
191829;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Orozko;ollarrak;ollárrak;;Bizkaia;Mendebaldekoa;
191830;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Otxandio;ollarrak;ollárrak;;Bizkaia;Mendebaldekoa;
191831;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Pagola;ollarrek;ollárrek;;Zuberoa;Zuberotarra;
191832;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Pasaia;gizonak;gízonák;;Gipuzkoa;Erdialdekoa;
191833;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Pasaia;ollarrak;óllarrak;;Gipuzkoa;Erdialdekoa;
191834;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Santa Grazi;ollarrek;ollárrek;;Zuberoa;Zuberotarra;
191835;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Sara;ollarrek;oilarrék;;Lapurdi;Nafar-Lapurtarra;
191836;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Senpere;ollarrek;oilárrek;;Lapurdi;Nafar-Lapurtarra;
191837;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Sohüta;ollarrek;ollárrek;;Zuberoa;Zuberotarra;
191838;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Sondika;gizonak;gixónak;;Bizkaia;Mendebaldekoa;
191839;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Suarbe;ollarrag;ollárrag;;Nafarroa;Nafarra;
191840;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Suarbe;ollarra;ollárra;;Nafarroa;Nafarra;
191841;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Sunbilla;gizonak;gizónak;;Nafarroa;Nafarra;
191842;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Tolosa;gizonak;gízonág;;Gipuzkoa;Erdialdekoa;
191843;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Uharte Garazi;ollarrek;ollarrék;;NafarroaBehera;Nafar-Lapurtarra;
191844;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Urdiain;ollarrak;óilarrák;;Nafarroa;Nafarra;
191845;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Urdiñarbe;ollarrek;ollárrek;;Zuberoa;Zuberotarra;
191846;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Urketa;ollarrek;oilárrek;;Lapurdi;Nafar-Lapurtarra;
191847;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Urretxu;ollarrak;óllarrák;;Gipuzkoa;Erdialdekoa;
191848;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Ürrüstoi;ollarrek;ollarrék;;Zuberoa;Zuberotarra;
191849;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Ürrüstoi;gizonek;gizonék;;Zuberoa;Zuberotarra;
191850;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Uztaritze;ollarrek;oilarrék;;Lapurdi;Nafar-Lapurtarra;
191851;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zaratamo;ollarrak;ollárrak;;Bizkaia;Mendebaldekoa;
191852;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zeanuri;ollarrak;óllarrak;;Bizkaia;Mendebaldekoa;
191853;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zeanuri;gizonak;gixónak;;Bizkaia;Mendebaldekoa;
191854;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zeberio;ollarrak;ollárrak;;Bizkaia;Mendebaldekoa;
191855;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zegama;ollarrak;ollárrák;;Gipuzkoa;Erdialdekoa;
191856;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zilbeti;ollarrak;ollárrak;;Nafarroa;Nafarra;
191858;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zornotza;gizonak;gixónak;;Bizkaia;Mendebaldekoa;
191859;1148;Izen morfologia: izen arrunten deklinabidea;konts + ek;Zugarramurdi;ollarrek;óilarrék;;Nafarroa;Nafarra;
191862;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ahetze;oilarreri;oilárrerí;;Lapurdi;Nafar-Lapurtarra;
191863;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Aia;ollarrei;óllarrei;;Gipuzkoa;Erdialdekoa;
191864;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Aldude;oilarrer;oilarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191865;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Alkotz;ollarrei;ollárrei;;Nafarroa;Nafarra;
191866;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Alkotz;gizonei;gizonéi;;Nafarroa;Nafarra;
191867;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Altzai;ollarri;ollárri;;Zuberoa;Zuberotarra;
191868;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Altzürükü;ollarrei;ollárrei;;Zuberoa;Zuberotarra;
191869;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Amezketa;ollarrai;ollarrái;;Gipuzkoa;Erdialdekoa;
191870;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Amezketa;gizoni;gizóni;;Gipuzkoa;Erdialdekoa;
191871;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Andoain;gizoni;gizóni;;Gipuzkoa;Erdialdekoa;
191872;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Aniz;gizonei;gizónei;;Nafarroa;Nafarra;
191873;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Aramaio;ollarrei;ollárrei;;Araba;Mendebaldekoa;
191874;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Aramaio;ollarri;ollárri;;Araba;Mendebaldekoa;
191875;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Araotz (Oñati);ollarrai;ollárrai;;Gipuzkoa;Mendebaldekoa;
191876;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arbizu;ollerri;ollérri;;Nafarroa;Nafarra;
191877;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arbizu;gizoni;gizóni;;Nafarroa;Nafarra;
191879;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Armendaritze;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191880;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arnegi;ollarrer;ollarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191881;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arrangoitze;oilarreri;oilárrerí;;Lapurdi;Nafar-Lapurtarra;
191882;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arrasate;ollarrei;ollárrei;;Gipuzkoa;Mendebaldekoa;
191883;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arrazola (Atxondo);gixoni;gixóni;;Bizkaia;Mendebaldekoa;
191884;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arrieta;ollarrari;óllarrári;;Bizkaia;Mendebaldekoa;
191886;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Arrueta;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191887;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Asteasu;ollarri;ollárri;;Gipuzkoa;Erdialdekoa;
191888;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ataun;ollarri;ollarrí;;Gipuzkoa;Erdialdekoa;
191889;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azkaine;oilarreri;oilárrerí;;Lapurdi;Nafar-Lapurtarra;
191890;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azkaine;oilarri;oilarrí;;Lapurdi;Nafar-Lapurtarra;
191891;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azkaine;gizoni;gizoní;;Lapurdi;Nafar-Lapurtarra;
191892;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azkaine;zezeni;zezení;;Lapurdi;Nafar-Lapurtarra;
191893;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azkoitia;ollarri;ollarrí;;Gipuzkoa;Erdialdekoa;
191894;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Azpeitia;ollarri;ollarrí;;Gipuzkoa;Erdialdekoa;
191895;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Baigorri;oilarrer;oilarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191896;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bakio;gixoneri;gixonéri;;Bizkaia;Mendebaldekoa;
191897;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bardoze;oillarrer;oillarrér;;Lapurdi;Nafar-Lapurtarra;
191898;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Barkoxe;ollarrei;ollarrei;;Zuberoa;Zuberotarra;
191899;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bastida;oilarrer;oilarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191900;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Beasain;gizoni;gizóni;;Gipuzkoa;Erdialdekoa;
191901;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Behorlegi;ollarrer;ollarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191902;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Beizama;ollarri;ollárri;;Gipuzkoa;Erdialdekoa;
191903;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Beizama;ollarri;ollárrí;;Gipuzkoa;Erdialdekoa;
191904;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bergara;ollarri;óllarri;;Gipuzkoa;Mendebaldekoa;
191905;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bermeo;gixoneri;gixonéri;;Bizkaia;Mendebaldekoa;
191906;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Berriz;ollarri;óllarri;;Bizkaia;Mendebaldekoa;
191907;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Beruete;ollarrei;ollarréi;;Nafarroa;Nafarra;
191908;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Beskoitze;oilarreri;oilarréri;;Lapurdi;Nafar-Lapurtarra;
191909;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Bidarrai;oilarreri;oilarrerí;;NafarroaBehera;Nafar-Lapurtarra;
191911;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Busturia;gisoneri;gisonéri;;Bizkaia;Mendebaldekoa;
191912;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Deba;ollarrei;ollarréi;;Gipuzkoa;Mendebaldekoa;
191913;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Deba;gisoneri;gisóneri;;Gipuzkoa;Mendebaldekoa;
191914;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Dima;ollarrari;ollárrari;;Bizkaia;Mendebaldekoa;
191915;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Domintxaine;ollarrer;ollarrér;;Zuberoa;Zuberotarra;
191916;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Donamaria;gizoni;gizóni;;Nafarroa;Nafarra;
191917;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Donibane Lohizune;ollarreri;ollarréri;;Lapurdi;Nafar-Lapurtarra;
191920;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Dorrao / Torrano;ollerri;ollérri;;Nafarroa;Nafarra;
191922;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elantxobe;gixoneri;gixoneri;;Bizkaia;Mendebaldekoa;
191923;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elduain;ollarrai;ollarrái;;Gipuzkoa;Erdialdekoa;
191924;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elduain;gizonai;gizonái;;Gipuzkoa;Erdialdekoa;
191925;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elgoibar;ollarri;ollarrí;;Gipuzkoa;Mendebaldekoa;
191926;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elorrio;ollarri;óllarri;;Bizkaia;Mendebaldekoa;
191927;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Elorrio;gisoni;gisóni;;Bizkaia;Mendebaldekoa;
191929;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Errezil;ollarri;ollarrí;;Gipuzkoa;Erdialdekoa;
191930;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Errigoiti;ollarreri;óllarreri;;Bizkaia;Mendebaldekoa;
191931;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Eskiula;gizuni;gizúni;;Zuberoa;Zuberotarra;
191932;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Eskiula;oilarri;oilárri;;Zuberoa;Zuberotarra;
191933;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxalar;gizoneri;gizóneri;;Nafarroa;Nafarra;
191934;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxaleku;ollarrei;ollarréi;;Nafarroa;Nafarra;
191935;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxaleku;gizonei;gizonéi;;Nafarroa;Nafarra;
191936;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxarri (Larraun);ollarrei;ollarré;;Nafarroa;Nafarra;
191937;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxarri (Larraun);ollarrei;ollarré;;Nafarroa;Nafarra;
191938;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Etxarri (Larraun);ollarrai;ollarrái;;Nafarroa;Nafarra;
191941;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Eugi;ollarrei;ollárrei;;Nafarroa;Nafarra;
191942;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ezkio-Itsaso;ollarri;óllarrí;;Gipuzkoa;Erdialdekoa;
191943;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ezkurra;gizoneri;gizóneri;;Nafarroa;Nafarra;
191944;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ezterenzubi;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191945;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Gaintza;ollarrae;ollarráe;;Nafarroa;Nafarra;
191946;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Gamarte;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191947;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Gamiz-Fika;ollarrari;óllarrári;;Bizkaia;Mendebaldekoa;
191948;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Garrüze;ollarrer;ollarrérr;;NafarroaBehera;Nafar-Lapurtarra;
191949;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Getaria;ollarrei;ollarréi;;Gipuzkoa;Erdialdekoa;
191950;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Getaria;gizoni;gizóni;;Gipuzkoa;Erdialdekoa;
191951;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Getaria;gizonai;gizónai;;Gipuzkoa;Erdialdekoa;
191952;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Getxo;ollarrari;óllarrari;;Bizkaia;Mendebaldekoa;
191953;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Gizaburuaga;ollarri;óllarri;;Bizkaia;Mendebaldekoa;
191954;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Goizueta;ollarrari;ollárrarí;;Nafarroa;Nafarra;
191955;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Hazparne;oilarrer;oilárrérr;;Lapurdi;Nafar-Lapurtarra;
191956;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Hendaia;ollarreri;ollárreri;;Lapurdi;Nafar-Lapurtarra;
191958;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Hondarribia;gisoni;gisóni;;Gipuzkoa;Erdialdekoa;
191959;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ibarruri (Muxika);gixoneri;gixonéri;;Bizkaia;Mendebaldekoa;
191960;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Igoa;ollarrei;ollarréi;;Nafarroa;Nafarra;
191961;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ikaztegieta;gizonai;gizónai;;Gipuzkoa;Erdialdekoa;
191962;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Irisarri;oilarrer;oilárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191963;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Itsasu;oilarrer;oilárrerr;;Lapurdi;Nafar-Lapurtarra;
191964;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Izturitze;oilarrer;oilárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191965;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Jaurrieta;ollarri;ollarrí;;Nafarroa;Nafarra;
191966;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Jutsi;ollarrer;ollarrerr;;NafarroaBehera;Nafar-Lapurtarra;
191967;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Kortezubi;gixoneri;gixonéri;;Bizkaia;Mendebaldekoa;
191968;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Landibarre;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
191969;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Larrabetzu;ollarrari;óllarrari;;Bizkaia;Mendebaldekoa;
191970;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Larrabetzu;gixonari;gixónari;;Bizkaia;Mendebaldekoa;
191971;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Larzabale;ollarri;ollarrí;;NafarroaBehera;Nafar-Lapurtarra;
191974;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Laukiz;ollarreri;óllarreri;;Bizkaia;Mendebaldekoa;
191975;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Laukiz;gixonari;gixonári;;Bizkaia;Mendebaldekoa;
191976;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Legazpi;ollarrei;ollarrei;;Gipuzkoa;Erdialdekoa;
191977;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Leintz Gatzaga;ollarri;ollárri;;Gipuzkoa;Mendebaldekoa;
191978;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Leioa;gixonari;gixonári;;Bizkaia;Mendebaldekoa;
191979;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Leitza;gizoneri;gizóneri;;Nafarroa;Nafarra;
191980;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Lekaroz;gizonei;gizonéi;;Nafarroa;Nafarra;
191981;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Lekeitio;ollarreri;ollárreri;;Bizkaia;Mendebaldekoa;
191982;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Lemoa;ollarrari;ollárrari;;Bizkaia;Mendebaldekoa;
191983;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Lemoiz;gisonari;gisonári;;Bizkaia;Mendebaldekoa;
191984;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Luzaide / Valcarlos;ollarreri;ollárreri;;Nafarroa;Nafarra;
191985;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Luzaide / Valcarlos;ollarri;ollárri;;Nafarroa;Nafarra;
191986;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Makea;oilarrer;óilarrérr;;Lapurdi;Nafar-Lapurtarra;
191987;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Mañaria;ollarri;óllarri;;Bizkaia;Mendebaldekoa;
191988;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Mendaro;ollarri;óllarrí;;Gipuzkoa;Mendebaldekoa;
191989;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Mendata;gixonari;gixonári;;Bizkaia;Mendebaldekoa;
191991;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Montori;ollarrer;ollárrer;;Zuberoa;Zuberotarra;
191992;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Mugerre;oilarrerri;oilarrerri;;Lapurdi;Nafar-Lapurtarra;
191993;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Mungia;ollarreri;óllarreri;;Bizkaia;Mendebaldekoa;
191994;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Oderitz;ollarrai;óllarrái;;Nafarroa;Nafarra;
191995;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Oiartzun;gizonari;gizónari;;Gipuzkoa;Erdialdekoa;
191996;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Oñati;ollarrai;ollárrai;;Gipuzkoa;Mendebaldekoa;
191997;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Ondarroa;ollarrei;ollárrei;;Bizkaia;Mendebaldekoa;
191998;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Orexa;gizonei;gizónéi;;Gipuzkoa;Erdialdekoa;
191999;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Orio;ollarrei;ollarréi;;Gipuzkoa;Erdialdekoa;
192000;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Orio;gizonei;gizónei;;Gipuzkoa;Erdialdekoa;
192001;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Orozko;ollarreri;ollárreri;;Bizkaia;Mendebaldekoa;
192002;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Otxandio;ollarrei;ollárrei;;Bizkaia;Mendebaldekoa;
192003;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Pagola;ollarri;ollárri;;Zuberoa;Zuberotarra;
192004;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Pasaia;gizonei;gízonéi;;Gipuzkoa;Erdialdekoa;
192005;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Santa Grazi;ollarrer;ollárrerr;;Zuberoa;Zuberotarra;
192006;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Sara;oilarrei;oilárreí;;Lapurdi;Nafar-Lapurtarra;
192007;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Senpere;oilarreri;oilárreri;;Lapurdi;Nafar-Lapurtarra;
192008;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Senpere;gizonari;gizónarí;;Lapurdi;Nafar-Lapurtarra;
192009;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Sohüta;ollarri;ollárri;;Zuberoa;Zuberotarra;
192010;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Sondika;gixonari;gixonári;;Bizkaia;Mendebaldekoa;
192011;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Suarbe;ollarrei;ollarréi;;Nafarroa;Nafarra;
192012;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Suarbe;ollarrei;ollárrei;;Nafarroa;Nafarra;
192013;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Sunbilla;gizonei;gizonéi;;Nafarroa;Nafarra;
192014;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Tolosa;gizonai;gizónai;;Gipuzkoa;Erdialdekoa;
192015;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Uharte Garazi;ollarrer;ollárrerr;;NafarroaBehera;Nafar-Lapurtarra;
192016;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Urdiain;oilarri;oilarrí;;Nafarroa;Nafarra;
192017;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Urdiñarbe;ollarri;ollárri;;Zuberoa;Zuberotarra;
192018;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Urketa;oilarreri;oilárreri;;Lapurdi;Nafar-Lapurtarra;
192019;1149;Izen morfologia: izen arrunten deklinabidea;konts + ri;Urretxu;ollarrei;ollarréi;;Gipuzkoa;Erdialdekoa;
